DATE,LAT,LONG,HUMANNAME,COUNT,GOLDSTEIN,SAMPLEURL
20141015,33.5,36.3,"Damascus, Dimashq, Syria",37,-4.308108108108108,"http://www.iol.co.za:80/news/world/gunmen-assassinate-syrian-mp-1.1765664"
20140122,33.5,36.3,"Damascus, Dimashq, Syria",37,1.7729729729729735,"http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11190791"
20150304,36.2028,37.1586,"Aleppo, ?alab, Syria",36,-1.5972222222222223,"https://ca.news.yahoo.com/aleppo-blast-damages-government-security-building-sources-164643991.html"
20150810,33.5,36.3,"Damascus, Dimashq, Syria",36,-2.838888888888889,"https://www.amnesty.org/en/latest/news/2015/08/syrian-activist-mazen-darwish-freed-after-three-year-ordeal/"
20150908,33.5,36.3,"Damascus, Dimashq, Syria",36,0.46111111111111114,"http://www.mintpressnews.com/putin-people-flee-from-syria-because-of-isis-not-assad-regime/209285/"
20150617,33.5,36.3,"Dimashq, Dimashq, Syria",36,-3.308333333333333,"http://www.bignewsnetwork.com/index.php/sid/233880559"
20140223,33.5,36.3,"Damascus, Dimashq, Syria",36,-2.9111111111111114,"http://www.jpost.com/Middle-East/European-Hezbollah-combat-recruits-depart-for-Syria-342342"
20131021,33.5,36.3,"Damascus, Dimashq, Syria",36,1.6305555555555555,"http://voiceofrussia.com/news/2013_10_21/UN-Arab-League-Special-Envoy-for-Syria-Lakhdar-Brahimi-arrived-in-Baghdad-state-TV-3794/"
20130922,33.5,36.3,"Damascus, Dimashq, Syria",36,-2.663888888888889,"http://rt.com/politics/official-word/west-assad-lavrov-syria-210/"
20150318,33.5,36.3,"Damascus, Dimashq, Syria",36,-1.9250000000000003,"http://www.turkishweekly.net/news/181953/a-timeline-for-us-responses-to-syrian-civil-war.html"
20140211,33.5,36.3,"Damascus, Dimashq, Syria",36,-0.9722222222222222,"http://www.cfr.org/syria/obamas-syria-policy-deadly-mistake/p32365"
20130830,38.8951,-77.0364,"Washington, District of Columbia, United States",36,-3.6944444444444446,"http://www.globalsecurity.org/wmd/library/news/syria/2013/syria-130830-state01.htm"
20140923,36.2028,37.1586,"Aleppo, ?alab, Syria",36,-1.4888888888888892,"http://www.timesofoman.com/rss/../News/40392/Article-Turkey-hints-hostage-to-prisoner-swap-with-Islamic-State"
20150831,33.5,36.3,"Damascus, Dimashq, Syria",36,-3.619444444444445,"http://news.yahoo.com/why-islamic-state-set-off-explosives-syrias-ancient-151813768.html"
20150806,33.5,36.3,"Damascus, Dimashq, Syria",36,-0.008333333333333352,"http://www.ocregister.com/articles/turkey-676115-fight-syria.html"
